case,phi,phi_frac_pi,voltage,t_car,t_ec,glr_proxy,gll_proxy,grr_proxy,r_ar_left,r_ar_right,r_ee_left,r_ee_right
positive_control,0.7225663103256524,0.23,-0.19,0.13282626132198297,0.12373376685288104,0.00909249446910193,1.91727118346399,2.105511952217427,0.17262134503499144,0.18574669613599853,0.26444265604010314,0.08932723838767347
positive_control,0.7225663103256524,0.23,-0.18000000000000002,0.0662713758495802,0.05885601675967574,0.007415359089904462,1.7525062938210387,2.04353764640982,0.08135886783273327,0.12668847869577785,0.33626793310159925,0.09056619137586246
positive_control,0.7225663103256524,0.23,-0.17,0.020631541051347024,0.0175745198120489,0.003057021239298123,1.8851731509084495,2.06022438436886,0.07454328528954025,0.13827472315279238,0.19242715562038895,0.08110736002323071
positive_control,0.7225663103256524,0.23,-0.16,0.02152552706816282,0.017672277461625162,0.0038532496065376565,1.9407714270139425,2.078698868932053,0.09685708489284886,0.16568163269213365,0.15993890748544426,0.0908360133666179
positive_control,0.7225663103256524,0.23,-0.15000000000000002,0.09234673302979163,0.07338185865751473,0.018964874372276896,1.9764136391584426,2.124205640981355,0.17720418748117353,0.22846857876886295,0.21975542269500772,0.12322781215978482
positive_control,0.7225663103256524,0.23,-0.14,0.059088193887957066,0.04567643733274835,0.013411756555208716,1.8398732262719992,2.0636528702118744,0.09133582964131756,0.14272426150676024,0.2648743599245271,0.09248314785009443
positive_control,0.7225663103256524,0.23,-0.13,0.017866829484867588,0.0135325803587157,0.004334249126151888,1.9187953376813167,2.0747727920651906,0.1041652502595663,0.18559834317116233,0.1897041617044016,0.11515980023212351
positive_control,0.7225663103256524,0.23,-0.12000000000000001,0.0315275385756314,0.023615172396832355,0.007912366178799042,1.9627848976331874,2.1000471321290677,0.15451552147908984,0.246712901033199,0.19964299002470168,0.15457813508293036
positive_control,0.7225663103256524,0.23,-0.11000000000000001,0.07457902328554605,0.05576695743971727,0.018812065845828785,1.8869511753061947,2.0743146213629196,0.11077680539149173,0.15506211724516028,0.24263769593112572,0.09955956172806903
positive_control,0.7225663103256524,0.23,-0.1,0.011265545838118243,0.008465178057180155,0.0028003677809380883,1.938031185831022,2.077626627807353,0.13947822089608522,0.23972575892353395,0.20424740284600143,0.16489949889711852
