sample_id,psnr_fixed,psnr_method,psnr_gain,seed,dataset_name,dataset_version,condition_family,condition_level,training_regime,method,object_family,aberration_id,psnr_guided,better_than_fixed,condition
UCID:2,17.725714203707867,22.37057132274644,4.644857119038569,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:3,22.573730769841323,22.852760923191138,0.2790301533498152,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:4,21.53771732022349,22.975422435299645,1.4377051150761595,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:5,22.38663225072245,23.772821578817457,1.386189328095007,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:6,19.751501344218383,23.01360745476279,3.262106110544405,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:7,22.290948498233305,22.57263399579017,0.2816854975568645,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:8,20.853414752419177,22.473779177364616,1.6203644249454392,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:9,21.05604812612576,23.54815405894041,2.4921059328146526,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:1,21.255575925801864,23.69435433082355,2.4387784050216865,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:10,19.95845630442412,23.567155957429968,3.6086996530058464,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:11,26.015593636276808,25.7175134865722,-0.2980801497046101,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:1.0
UCID:12,21.95315781792861,24.502775137103523,2.549617319174917,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:2,17.821490970774683,22.11223984724896,4.290748876474279,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:3,23.15267961124612,23.8794615665978,0.726781955351683,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:4,21.45912880473277,23.57890304646928,2.119774241736504,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:5,22.32448369966609,23.52877151430424,1.2042878146381462,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:6,20.28557171605433,23.943420459029788,3.657848742975453,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:7,22.4460158531799,22.47985052365894,0.0338346704790382,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:8,21.19628229698105,22.20011392950721,1.0038316325261647,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:9,21.58522814918132,23.605575136035966,2.020346986854644,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:1,21.01173588136006,23.266528435187368,2.254792553827308,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:10,20.17205169044887,23.30070782441473,3.1286561339658583,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:11,26.05337560540299,25.696781171800307,-0.3565944336026838,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:1.0
UCID:12,21.854656187964903,24.45102493068193,2.596368742717029,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:2,17.853825735737562,22.812764195403776,4.958938459666214,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:3,22.82151756758289,23.132495372804613,0.3109778052217216,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:4,21.490786005216105,22.723286666639453,1.232500661423348,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:5,22.584734397751348,23.74337420527244,1.1586398075210944,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:6,20.16038953690077,23.41141396211093,3.2510244252101685,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:7,22.162695301245883,22.42036191645426,0.2576666152083788,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:8,20.93231378648364,22.21199705829236,1.2796832718087217,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:9,21.00641124222721,22.903217918004547,1.8968066757773376,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:1,20.34577393987537,23.17049755815969,2.8247236182843203,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:10,19.44317586657194,22.673024555532585,3.229848688960644,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:11,25.82595959363649,25.66857178961694,-0.1573878040195531,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:1.0
UCID:12,21.150886200758308,23.866750998664617,2.7158647979063097,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:2,17.20681404983472,21.8429027632938,4.636088713459078,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:3,22.677131017367085,23.7904598438115,1.113328826444416,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:4,21.06824991307934,24.17971513808816,3.111465225008814,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:5,21.83677841479944,23.64762356417184,1.8108451493724007,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:6,19.40616531307116,22.800863761719544,3.394698448648388,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:7,21.915506804266045,22.230618555764,0.3151117514979553,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:8,20.41365321145236,22.240799837344035,1.8271466258916755,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:9,20.838143016207805,24.03865011188441,3.2005070956766097,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:1,17.594844459935594,19.798290457966367,2.203445998030773,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:10,17.613063307531977,20.111541993509626,2.4984786859776484,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:11,24.36617466709468,25.16182274273393,0.795648075639253,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:12,18.282499972325603,20.142074169373853,1.85957419704825,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:2,15.566800217936873,20.168565358778785,4.601765140841909,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:3,21.33892290898021,22.78501458035649,1.4460916713762837,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:4,20.147414897911613,22.419998908627296,2.2725840107156827,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:5,20.55368090539101,22.369966559941872,1.8162856545508603,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:6,17.455962058934578,20.298860740632485,2.842898681697907,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:7,21.27500331298828,21.61639587634017,0.3413925633518957,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:8,19.329379353967383,21.261503644819264,1.9321242908518776,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:9,18.18775431000067,20.74495761996955,2.55720330996888,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:1,20.450901151210047,9.032970293124407,-11.417930858085638,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:10,19.32060464223356,7.262543037186392,-12.05806160504717,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:11,25.70111253285325,8.179037033188482,-17.52207549966477,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:12,21.6053857229446,7.87291981668594,-13.732465906258655,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:2,17.04900720816539,7.668439249086556,-9.380567959078832,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:3,22.555230355295805,7.919834218867106,-14.6353961364287,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:4,20.784527458079232,7.1567851943001495,-13.627742263779083,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:5,22.02228048425292,7.210454110023385,-14.811826374229533,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:6,19.416858236403883,7.311246642975641,-12.10561159342824,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:7,21.85942181597248,7.492308419994764,-14.367113395977718,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:8,20.506258361921866,7.092694150557567,-13.4135642113643,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:9,21.201172243951927,8.091246049560677,-13.10992619439125,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:1,20.77875263384632,9.02063450574534,-11.75811812810098,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:10,19.870460726017328,7.262492564005722,-12.607968162011606,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:11,26.24855188162631,8.191406460316232,-18.057145421310075,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:12,21.80039957955428,7.856928303114522,-13.94347127643976,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:2,17.725714203707867,7.695657259931403,-10.030056943776463,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:3,22.573730769841323,7.949852464296137,-14.623878305545189,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:4,21.53771732022349,7.202839208844814,-14.334878111378671,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:5,22.38663225072245,7.237919905965736,-15.148712344756714,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:6,19.751501344218383,7.333953995069978,-12.417547349148409,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:7,22.290948498233305,7.521324150617143,-14.769624347616162,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
